CustomerKey,City,StateProvinceName,EnglishCountryRegionName,TotalOrders,TotalSales,AvgOrderValue,DaysSinceLastOrder
26783,Walla Walla,Washington,United States,1,88.97,29.6566,4175
26784,Wollongong,New South Wales,Australia,1,88.97,29.6566,4466
26785,Bendigo,Victoria,Australia,1,74.98,24.9933,4406
26786,Daly City,California,United States,1,2071.4196,2071.4196,4719
26787,Bellingham,Washington,United States,1,60.47,20.1566,4159
26788,Chula Vista,California,United States,1,36.27,12.09,4508
26789,Newton,British Columbia,Canada,1,699.0982,699.0982,5056
26790,Santa Cruz,California,United States,1,27.77,9.2566,4249
26791,Baytown,Texas,United States,1,25.48,12.74,4311
26792,Berkeley,California,United States,1,184.48,61.4933,4453
26793,Torrance,California,United States,1,88.97,29.6566,4221
26794,Beaverton,Oregon,United States,1,44.22,11.055,4348
26795,Wollongong,New South Wales,Australia,2,1992.46,498.115,4229
26796,North Sydney,New South Wales,Australia,2,1957.47,652.49,4227
26797,East Brisbane,Queensland,Australia,2,1957.47,652.49,4229
26798,Seattle,Washington,United States,1,28.99,28.99,4326
26799,Coronado,California,United States,1,28.99,28.99,4225
26800,Downey,California,United States,1,68.97,22.99,4337
26801,Woodland Hills,California,United States,1,2049.0982,2049.0982,4717
26802,Shawnee,British Columbia,Canada,1,4.99,4.99,4361
26803,Los Angeles,California,United States,1,88.97,29.6566,4335
26804,Spring Valley,California,United States,1,44.22,11.055,4368
26805,Lemon Grove,California,United States,1,2071.4196,2071.4196,4719
26806,Vancouver,British Columbia,Canada,1,4.99,4.99,4316
26807,Lemon Grove,California,United States,1,68.97,22.99,4507
26808,Edmonds,Washington,United States,1,33.98,16.99,4205
26809,Redwood City,California,United States,1,118.96,29.74,4414
26810,N. Vancouver,British Columbia,Canada,1,67.93,22.6433,4163
26811,Burbank,California,United States,1,2071.4196,2071.4196,4716
26812,Palo Alto,California,United States,1,58.47,19.49,4355
26813,Chula Vista,California,United States,1,58.47,19.49,4235
26814,Walla Walla,Washington,United States,1,2049.0982,2049.0982,4714
26815,Lebanon,Oregon,United States,1,2049.0982,2049.0982,4695
26816,Roissy en Brie,Seine et Marne,France,1,1735.98,867.99,4224
26817,Cheltenham,England,United Kingdom,1,553.97,184.6566,4389
26818,Frankfurt,Hessen,Germany,1,2407.04,601.76,4263
26819,Saarlouis,Saarland,Germany,1,69.46,17.365,4194
26820,London,England,United Kingdom,1,3.99,3.99,4175
26821,Bottrop,Nordrhein-Westfalen,Germany,1,27.77,9.2566,4387
26822,Leipzig,Nordrhein-Westfalen,Germany,1,2442.03,488.406,4215
26823,Eilenburg,Brandenburg,Germany,1,2419.06,1209.53,4196
26824,London,England,United Kingdom,1,567.76,141.94,4404
26825,Hamburg,Hessen,Germany,1,1228.83,409.61,4516
26826,Berlin,Hamburg,Germany,1,1237.82,309.455,4544
26827,Paris,Seine (Paris),France,1,1750.98,875.49,4241
26828,Versailles,Yveline,France,1,1732.26,433.065,4235
26829,Bottrop,Nordrhein-Westfalen,Germany,1,1728.27,576.09,4185
26830,Watford,England,United Kingdom,1,553.97,184.6566,4395
26831,Saarbrücken,Saarland,Germany,1,1264.84,632.42,4530
26832,Frankfurt,Bayern,Germany,1,80.47,26.8233,4150
26833,Gateshead,England,United Kingdom,1,6.28,3.14,4375
26834,Billericay,England,United Kingdom,1,6.28,3.14,4331
26835,Tremblay-en-France,Seine Saint Denis,France,1,68.97,22.99,4230
26836,Runcorn,England,United Kingdom,1,38.98,19.49,4166
26837,London,England,United Kingdom,1,548.98,274.49,4410
26838,Lille,Nord,France,1,36.27,12.09,4495
26839,Versailles,Yveline,France,1,77.96,19.49,4405
26840,Versailles,Yveline,France,1,33.98,16.99,4250
26841,Lieusaint,Seine et Marne,France,1,77.96,19.49,4467
26842,Leeds,England,United Kingdom,1,539.99,539.99,4423
26843,Paderborn,Nordrhein-Westfalen,Germany,1,184.48,61.4933,4256
26844,Cheltenham,England,United Kingdom,1,12.98,6.49,4162
26845,Saarbrücken,Saarland,Germany,1,27.77,9.2566,4330
26846,High Wycombe,England,United Kingdom,1,28.48,14.24,4197
26847,Hannover,Nordrhein-Westfalen,Germany,1,60.47,20.1566,4250
26848,Kirkby,England,United Kingdom,1,607.96,151.99,4373
26849,London,England,United Kingdom,1,38.98,19.49,4419
26850,Birmingham,England,United Kingdom,1,53.98,26.99,4385
26851,Bottrop,Nordrhein-Westfalen,Germany,1,23.78,11.89,4257
26852,Saarbrücken,Saarland,Germany,1,114.46,28.615,4510
26853,Chatou,Yveline,France,1,786.33,262.11,4415
26854,Lille,Nord,France,1,1714.97,571.6566,4235
26855,Pantin,Seine Saint Denis,France,1,1700.99,1700.99,4237
26856,Drancy,Seine Saint Denis,France,1,810.32,202.58,4409
26857,Frankfurt am Main,Saarland,Germany,1,21.49,21.49,4381
26858,Warrington,England,United Kingdom,1,553.97,184.6566,4372
26859,Cergy,Val d'Oise,France,1,33.98,16.99,4344
26860,Esher-Molesey,England,United Kingdom,1,539.99,539.99,4388
26861,Villeneuve-d'Ascq,Nord,France,1,36.27,12.09,4508
26862,Darmstadt,Hessen,Germany,1,1249.84,624.92,4527
26863,London,England,United Kingdom,1,3.99,3.99,4173
26864,Frankfurt am Main,Hamburg,Germany,1,1268.84,634.42,4545
26865,London,England,United Kingdom,1,123.99,61.995,4493
26866,Stoke-on-Trent,England,United Kingdom,1,615.46,153.865,4369
26867,Stuttgart,Saarland,Germany,1,1728.27,576.09,4206
26868,London,England,United Kingdom,1,539.99,539.99,4381
26869,Stoke-on-Trent,England,United Kingdom,1,553.97,184.6566,4366
26870,Warrington,England,United Kingdom,1,548.98,274.49,4387
26871,Saint-Denis,Seine Saint Denis,France,1,88.97,29.6566,4303
26872,Erlangen,Bayern,Germany,1,23.78,11.89,4314
26873,Berlin,Saarland,Germany,1,1249.84,624.92,4496
26874,Frankfurt,Bayern,Germany,1,23.78,11.89,4422
26875,München,Hessen,Germany,1,60.47,20.1566,4224
26876,Milton Keynes,England,United Kingdom,1,588.96,147.24,4380
26877,Peterborough,England,United Kingdom,1,38.98,19.49,4203
26878,Hof,Bayern,Germany,1,21.49,21.49,4414
26879,Frankfurt am Main,Saarland,Germany,1,75.48,37.74,4254
26880,Dresden,Hessen,Germany,1,23.78,11.89,4308
26881,Drancy,Seine Saint Denis,France,1,42.97,14.3233,4342
26882,Les Ulis,Essonne,France,1,91.26,22.815,4428
26883,Villeneuve-d'Ascq,Nord,France,1,68.97,22.99,4214
26884,Hof,Bayern,Germany,1,1273.83,424.61,4487
26885,Oxon,England,United Kingdom,1,574.98,287.49,4384
26886,Runcorn,England,United Kingdom,1,553.97,184.6566,4371
26887,High Wycombe,England,United Kingdom,1,6.28,3.14,4375
26888,Bracknell,England,United Kingdom,1,38.98,19.49,4194
26889,Frankfurt,Bayern,Germany,1,30.48,15.24,4439
26890,Billericay,England,United Kingdom,1,588.96,147.24,4369
26891,Cheltenham,England,United Kingdom,1,39.98,19.99,4311
26892,Kirkby,England,United Kingdom,1,553.97,184.6566,4338
26893,Woolston,England,United Kingdom,1,59.98,29.99,4338
26894,Leipzig,Nordrhein-Westfalen,Germany,1,23.78,11.89,4454
26895,Gateshead,England,United Kingdom,1,553.97,184.6566,4365
26896,London,England,United Kingdom,1,12.98,6.49,4466
26897,London,England,United Kingdom,1,38.98,19.49,4462
26898,Lille,Nord,France,1,173.95,34.79,4481
26899,Werne,Nordrhein-Westfalen,Germany,1,23.78,11.89,4489
26900,Birmingham,England,United Kingdom,1,47.97,15.99,4276
26901,London,England,United Kingdom,1,3.99,3.99,4218
26902,Croix,Nord,France,1,777.34,388.67,4415
26903,Orleans,Loiret,France,1,800.82,200.205,4398
26904,Saint-Denis,Seine Saint Denis,France,1,28.99,28.99,4504
26905,Berks,England,United Kingdom,1,6.28,3.14,4399
26906,London,England,United Kingdom,1,67.49,33.745,4260
26907,Pantin,Seine Saint Denis,France,1,108.46,27.115,4216
26908,Orleans,Loiret,France,1,36.27,12.09,4250
26909,Bobigny,Seine Saint Denis,France,1,77.96,19.49,4483
26910,Lancaster,England,United Kingdom,1,588.96,147.24,4365
26911,London,England,United Kingdom,1,3.99,3.99,4490
26912,Braunschweig,Nordrhein-Westfalen,Germany,1,27.77,9.2566,4352
26913,High Wycombe,England,United Kingdom,1,607.96,151.99,4363
26914,Peterborough,England,United Kingdom,1,588.96,147.24,4372
26915,Lancaster,England,United Kingdom,1,58.98,29.49,4360
26916,Rockhampton,Queensland,Australia,2,1322.98,661.49,4181
26917,Sunbury,Victoria,Australia,2,1339.25,267.85,4187
26918,Cranbourne,Victoria,Australia,2,1399.94,233.3233,4200
26919,Findon,South Australia,Australia,2,1350.75,270.15,4196
26920,Melbourne,Victoria,Australia,2,1336.96,334.24,4191
26921,Hawthorne,Queensland,Australia,2,1336.96,334.24,4200
26922,Sunbury,Victoria,Australia,2,1322.98,661.49,4206
26923,Gold Coast,Queensland,Australia,2,1322.98,661.49,4193
26924,Bendigo,Victoria,Australia,2,1350.75,270.15,4188
26925,Orleans,Loiret,France,1,36.27,12.09,4223
26926,Paris,Seine (Paris),France,1,28.99,28.99,4206
26927,Saint Ouen,Somme,France,1,36.27,12.09,4431
26928,Gateshead,England,United Kingdom,1,597.95,119.59,4388
26929,Woolston,England,United Kingdom,1,588.96,147.24,4305
26930,Münster,Saarland,Germany,1,1263.82,315.955,4464
26931,Kirkby,England,United Kingdom,1,561.48,280.74,4383
26932,Maidenhead,England,United Kingdom,1,574.98,287.49,4377
26933,Frankfurt am Main,Saarland,Germany,1,1223.84,611.92,4452
26934,Woolston,England,United Kingdom,1,553.97,184.6566,4381
26935,Paris,Seine (Paris),France,1,28.99,28.99,4312
26936,Dresden,Hessen,Germany,1,1249.84,624.92,4400
26937,London,England,United Kingdom,1,619.46,154.865,4363
26938,London,England,United Kingdom,1,722.77,180.6925,4386
26939,Drancy,Seine Saint Denis,France,1,777.34,388.67,4397
26940,Bonn,Nordrhein-Westfalen,Germany,1,1273.83,424.61,4398
26941,Colombes,Hauts de Seine,France,1,777.34,388.67,4373
26942,Liverpool,England,United Kingdom,1,588.96,147.24,4368
26943,Metz,Moselle,France,1,68.97,22.99,4255
26944,Milton Keynes,England,United Kingdom,1,553.97,184.6566,4381
26945,Bobigny,Seine Saint Denis,France,1,777.34,388.67,4393
26946,Berlin,Hamburg,Germany,1,1214.85,1214.85,4388
26947,Cambridge,England,United Kingdom,1,624.97,208.3233,4389
26948,Hannover,Nordrhein-Westfalen,Germany,1,1293.33,431.11,4383
26949,London,England,United Kingdom,1,565.47,188.49,4336
26950,Orleans,Loiret,France,1,777.34,388.67,4367
26951,Mühlheim,Hamburg,Germany,1,60.47,20.1566,4175
26952,Lille,Nord,France,1,751.34,375.67,4378
26953,Roubaix,Nord,France,1,786.33,262.11,4381
26954,Offenbach,Saarland,Germany,1,1223.84,611.92,4374
26955,Warrington,England,United Kingdom,1,565.47,188.49,4330
26956,Oxford,England,United Kingdom,1,607.96,151.99,4357
26957,Berlin,Hessen,Germany,1,1759.97,586.6566,4198
26958,Orleans,Loiret,France,1,1732.26,433.065,4186
26959,London,England,United Kingdom,1,563.77,187.9233,4282
26960,Warrington,England,United Kingdom,1,574.98,287.49,4345
26961,Leipzig,Nordrhein-Westfalen,Germany,1,1268.84,634.42,4368
26962,Runcorn,England,United Kingdom,1,553.97,184.6566,4343
26963,Hof,Bayern,Germany,1,1237.82,309.455,4347
26964,Metz,Moselle,France,1,751.34,375.67,4388
26965,Lille,Nord,France,1,776.33,258.7766,4363
26966,Warrington,England,United Kingdom,1,588.96,147.24,4335
26967,Lane Cove,New South Wales,Australia,2,1336.96,334.24,4478
26968,Springwood,New South Wales,Australia,1,78.98,39.49,4284
26969,Paderborn,Hamburg,Germany,1,23.78,11.89,4344
26970,Bury,England,United Kingdom,1,38.98,19.49,4312
26971,York,England,United Kingdom,1,6.28,3.14,4285
26972,Paris,Seine (Paris),France,1,83.97,27.99,4457
26973,Cheltenham,England,United Kingdom,1,38.98,19.49,4411
26974,Stuttgart,Saarland,Germany,1,1292.81,258.562,4341
26975,Dunkerque,Nord,France,1,765.32,191.33,4355
26976,Tremblay-en-France,Seine Saint Denis,France,1,791.32,197.83,4342
26977,Hamburg,Hamburg,Germany,1,1283.82,320.955,4333
26978,London,England,United Kingdom,1,553.97,184.6566,4288
26979,Oxford,England,United Kingdom,1,588.96,147.24,4297
26980,Grevenbroich,Bayern,Germany,1,23.78,11.89,4180
26981,Berlin,Saarland,Germany,1,21.49,21.49,4462
26982,Villeneuve-d'Ascq,Nord,France,1,28.99,28.99,4327
26983,Berlin,Nordrhein-Westfalen,Germany,1,1744.97,581.6566,4182
26984,Eilenburg,Brandenburg,Germany,1,1764.96,441.24,4202
26985,Grevenbroich,Bayern,Germany,1,1164.47,388.1566,4500
26986,Ingolstadt,Bayern,Germany,1,1155.48,577.74,4471
26987,München,Hessen,Germany,1,1155.48,577.74,4462
26988,Sulzbach Taunus,Saarland,Germany,1,1179.47,393.1566,4413
26989,Solingen,Nordrhein-Westfalen,Germany,1,25.48,12.74,4510
26990,Hof,Bayern,Germany,1,23.78,11.89,4437
26991,Münster,Saarland,Germany,1,1264.84,632.42,4355
26992,Watford,England,United Kingdom,1,583.97,194.6566,4339
26993,London,England,United Kingdom,1,38.98,19.49,4204
26994,Sèvres,Hauts de Seine,France,1,1134.47,378.1566,4538
26995,Versailles,Yveline,France,1,1145.48,572.74,4535
26996,Bottrop,Nordrhein-Westfalen,Germany,1,15.23,5.0766,4257
26997,Werne,Nordrhein-Westfalen,Germany,1,1149.47,383.1566,4399
26998,Bottrop,Nordrhein-Westfalen,Germany,1,75.47,25.1566,4312
26999,Billericay,England,United Kingdom,1,57.98,28.99,4226
27000,Mühlheim,Hamburg,Germany,1,30.48,15.24,4481
27001,Neunkirchen,Saarland,Germany,1,30.48,15.24,4467
27002,W. York,England,United Kingdom,1,38.98,19.49,4502
27003,Bonn,Nordrhein-Westfalen,Germany,1,21.49,21.49,4297
27004,Bonn,Nordrhein-Westfalen,Germany,1,1264.84,632.42,4325
27005,Courbevoie,Hauts de Seine,France,1,777.34,388.67,4332
27006,Colombes,Hauts de Seine,France,1,750.3,375.15,4359
27007,Berkshire,England,United Kingdom,1,113.96,28.49,4344
27008,Bury,England,United Kingdom,1,616.95,123.39,4285
27009,London,England,United Kingdom,1,574.98,287.49,4266
27010,Chula Vista,California,United States,1,41.93,13.9766,4166
27011,Seattle,Washington,United States,1,36.27,12.09,4182
27012,Beaverton,Oregon,United States,1,36.27,12.09,4267
27013,Burbank,California,United States,1,36.27,12.09,4198
27014,Royal Oak,British Columbia,Canada,2,1274.0782,424.6927,4262
27015,Bremerton,Washington,United States,1,68.97,22.99,4235
27016,Edmonds,Washington,United States,1,41.93,13.9766,4477
27017,Port Orchard,Washington,United States,2,4502.1382,900.4276,4274
27018,Chula Vista,California,United States,1,33.98,16.99,4318
27019,N. Vancouver,British Columbia,Canada,1,4.99,4.99,4287
27020,National City,California,United States,1,2071.4196,2071.4196,4693
27021,San Gabriel,California,United States,1,2071.4196,2071.4196,4673
27022,Westminster,British Columbia,Canada,1,4.99,4.99,4423
27023,Corvallis,Oregon,United States,1,60.47,20.1566,4440
27024,Cliffside,British Columbia,Canada,1,7.28,3.64,4196
27025,W. Linn,Oregon,United States,1,23.78,11.89,4467
27026,N. Vancouver,British Columbia,Canada,1,699.0982,699.0982,4939
27027,Oak Bay,British Columbia,Canada,1,782.99,782.99,4873
27028,Langley,British Columbia,Canada,1,59.98,29.99,4433
27029,San Carlos,California,United States,1,31.73,10.5766,4166
27030,Seattle,Washington,United States,1,21.49,21.49,4369
27031,Grossmont,California,United States,1,4.99,4.99,4232
27032,San Diego,California,United States,1,7.28,3.64,4160
27033,Bellingham,Washington,United States,1,29.48,14.74,4396
27034,Bremerton,Washington,United States,1,4.99,4.99,4295
27035,Spring Valley,California,United States,1,7.28,3.64,4337
27036,Ballard,Washington,United States,1,7.28,3.64,4483
27037,Imperial Beach,California,United States,1,12.94,6.47,4471
27038,Lakewood,California,United States,1,7.28,3.64,4230
27039,Torrance,California,United States,1,4.99,4.99,4302
27040,Burbank,Ohio,United States,1,7.28,3.64,4510
27041,Kirkland,Washington,United States,1,7.28,3.64,4246
27042,Newton,British Columbia,Canada,1,68.49,34.245,4198
27043,Oak Bay,British Columbia,Canada,1,782.99,782.99,4864
27044,Spring Valley,California,United States,1,2049.0982,2049.0982,4669
27045,Redmond,Washington,United States,1,2049.0982,2049.0982,4679
27046,Downey,California,United States,1,36.27,12.09,4437
27047,Beaverton,Oregon,United States,1,2049.0982,2049.0982,4677
27048,Marysville,Washington,United States,1,36.27,12.09,4226
27049,Burnaby,British Columbia,Canada,1,4.99,4.99,4420
27050,Lake Oswego,Oregon,United States,1,2071.4196,2071.4196,4685
27051,Redwood City,California,United States,1,2049.0982,2049.0982,4676
27052,Seattle,Washington,United States,1,36.27,12.09,4330
27053,Oak Bay,British Columbia,Canada,1,782.99,782.99,4834
27054,Bellflower,California,United States,1,2071.4196,2071.4196,4696
27055,Colma,California,United States,1,33.98,16.99,4464
27056,Los Angeles,California,United States,1,2071.4196,2071.4196,4688
27057,Yakima,Washington,United States,1,28.99,28.99,4168
27058,Renton,Washington,United States,1,2049.0982,2049.0982,4691
27059,Berkeley,California,United States,1,118.96,29.74,4487
27060,Port Hammond,British Columbia,Canada,1,782.99,782.99,4824
27061,Port Hammond,British Columbia,Canada,1,4.99,4.99,4332
27062,Sooke,British Columbia,Canada,1,782.99,782.99,4822
27063,Bremerton,Washington,United States,1,2071.4196,2071.4196,4682
27064,Burien,Washington,United States,1,2071.4196,2071.4196,4696
27065,Fremont,California,United States,1,68.97,22.99,4361
27066,National City,California,United States,1,33.98,16.99,4513
27067,Spring Valley,California,United States,1,2049.0982,2049.0982,4676
27068,Torrance,California,United States,1,2049.0982,2049.0982,4680
27069,Torrance,California,United States,1,2049.0982,2049.0982,4678
27070,Everett,Washington,United States,1,68.97,22.99,4189
27071,Newton,British Columbia,Canada,1,782.99,782.99,4842
27072,Port Orchard,Washington,United States,1,31.28,15.64,4421
27073,Corvallis,Oregon,United States,2,4433.1682,2216.5841,4290
27074,Ballard,Washington,United States,2,4433.1682,2216.5841,4295
27075,Sooke,British Columbia,Canada,2,1371.95,274.39,4244
27076,Grossmont,California,United States,1,2071.4196,2071.4196,4678
27077,Burlingame,California,United States,1,2071.4196,2071.4196,4685
27078,San Gabriel,California,United States,1,2071.4196,2071.4196,4692
27079,Santa Monica,California,United States,1,2071.4196,2071.4196,4657
27080,Concord,California,United States,1,2071.4196,2071.4196,4656
27081,Chula Vista,California,United States,1,2049.0982,2049.0982,4655
27082,Port Hammond,British Columbia,Canada,1,782.99,782.99,4796
27083,Marysville,Washington,United States,1,2049.0982,2049.0982,4657
27084,Westminster,British Columbia,Canada,1,782.99,782.99,4819
27085,Newton,British Columbia,Canada,1,782.99,782.99,4762
27086,Walla Walla,Washington,United States,1,2049.0982,2049.0982,4649
27087,San Diego,California,United States,1,2071.4196,2071.4196,4667
27088,Salem,Oregon,United States,1,2071.4196,2071.4196,4661
27089,Bremerton,Washington,United States,1,2049.0982,2049.0982,4638
27090,Lincoln Acres,California,United States,1,2049.0982,2049.0982,4641
27091,Everett,Washington,United States,1,2071.4196,2071.4196,4643
27092,Chula Vista,California,United States,2,4519.4596,903.8919,4292
27093,Daly City,California,United States,2,4509.4796,1503.1598,4296
27094,Oakland,California,United States,1,2071.4196,2071.4196,4644
27095,Torrance,California,United States,1,2049.0982,2049.0982,4651
27096,Marysville,Washington,United States,2,4490.4796,1496.8265,4273
27097,Kirkland,Washington,United States,2,4464.4796,1488.1598,4298
27098,Ballard,Washington,United States,1,68.97,22.99,4313
27099,Haney,British Columbia,Canada,1,782.99,782.99,4762
27100,Haney,British Columbia,Canada,1,7.28,3.64,4448
27101,Langford,British Columbia,Canada,1,782.99,782.99,4762
27102,Newton,British Columbia,Canada,1,782.99,782.99,4761
27103,Port Orchard,Washington,United States,2,4468.1582,1489.386,4280
27104,Bellflower,California,United States,2,4468.1582,1489.386,4261
27105,Burlingame,California,United States,2,4447.1482,1111.787,4255
27106,Los Angeles,California,United States,2,4455.4896,2227.7448,4266
27107,Los Angeles,California,United States,2,4455.4896,2227.7448,4248
27108,Downey,California,United States,1,2071.4196,2071.4196,4654
27109,Beaverton,Oregon,United States,1,88.97,29.6566,4470
27110,Cliffside,British Columbia,Canada,1,4.99,4.99,4225
27111,Vancouver,British Columbia,Canada,1,7.28,3.64,4384
27112,Haney,British Columbia,Canada,1,114.46,28.615,4366
27113,Issaquah,Washington,United States,1,77.96,19.49,4290
27114,Colma,California,United States,2,4464.4796,1488.1598,4271
27115,Beaverton,Oregon,United States,1,58.47,19.49,4236
27116,Bellingham,Washington,United States,2,4464.4796,1488.1598,4245
27117,Bellingham,Washington,United States,2,4490.4796,1496.8265,4246
27118,Lieusaint,Seine et Marne,France,1,777.34,388.67,4359
27119,Hannover,Nordrhein-Westfalen,Germany,1,1228.83,409.61,4295
27120,München,Hamburg,Germany,1,1264.84,632.42,4298
27121,London,England,United Kingdom,1,539.99,539.99,4348
27122,Courbevoie,Hauts de Seine,France,1,786.33,262.11,4319
27123,Croix,Nord,France,1,777.34,388.67,4306
27124,Metz,Moselle,France,1,811.32,202.83,4278
27125,Bracknell,England,United Kingdom,1,607.96,151.99,4314
27126,Saint Ouen,Somme,France,1,1155.48,577.74,4486
27127,Paderborn,Hamburg,Germany,1,1120.49,1120.49,4394
27128,Saint Ouen,Loir et Cher,France,1,1155.48,577.74,4490
27129,Frankfurt am Main,Saarland,Germany,1,1134.47,378.1566,4419
27130,Esher-Molesey,England,United Kingdom,1,539.99,539.99,4244
27131,Milton Keynes,England,United Kingdom,1,603.49,301.745,4249
27132,Billericay,England,United Kingdom,1,571.72,142.93,4307
27133,Villeneuve-d'Ascq,Nord,France,1,777.34,388.67,4285
27134,Paris,Seine (Paris),France,1,777.34,388.67,4300
27135,Versailles,Yveline,France,1,42.97,14.3233,4354
27136,Solingen,Nordrhein-Westfalen,Germany,1,1223.84,611.92,4275
27137,London,England,United Kingdom,1,617.47,154.3675,4315
27138,Suresnes,Hauts de Seine,France,1,777.34,388.67,4279
27139,Berlin,Hessen,Germany,1,1282.82,320.705,4244
27140,Cambridge,England,United Kingdom,1,575.71,115.142,4314
27141,Warrington,England,United Kingdom,1,574.98,287.49,4319
27142,Pantin,Seine Saint Denis,France,1,791.32,197.83,4276
27143,Drancy,Seine Saint Denis,France,1,1169.46,292.365,4468
27144,Coffs Harbour,New South Wales,Australia,1,39.99,19.995,4291
27145,Townsville,Queensland,Australia,1,35,35,4321
27146,Rockhampton,Queensland,Australia,1,74.98,24.9933,4387
27147,Findon,South Australia,Australia,1,123.98,61.99,4234
27148,Hawthorne,Queensland,Australia,1,78.98,39.49,4362
27149,Warrnambool,Victoria,Australia,1,42.28,14.0933,4264
27150,St. Leonards,New South Wales,Australia,1,201.28,50.32,4409
27151,West Sussex,England,United Kingdom,1,6.28,3.14,4262
27152,London,England,United Kingdom,1,38.98,19.49,4453
27153,Les Ulis,Essonne,France,1,42.97,14.3233,4458
27154,Ingolstadt,Bayern,Germany,1,1228.83,409.61,4250
27155,Paris,Seine (Paris),France,1,68.97,22.99,4469
27156,Warrington,England,United Kingdom,1,6.28,3.14,4400
27157,Münster,Saarland,Germany,1,60.47,20.1566,4381
27158,Gateshead,England,United Kingdom,1,6.28,3.14,4273
27159,Boulogne-Billancourt,Hauts de Seine,France,1,791.32,197.83,4301
27160,Dresden,Hessen,Germany,1,31.73,10.5766,4262
27161,Berlin,Hessen,Germany,1,1236.78,309.195,4211
27162,Reading,England,United Kingdom,1,539.99,539.99,4228
27163,Paris,Seine (Paris),France,1,7.28,3.64,4420
27164,Billericay,England,United Kingdom,1,3.99,3.99,4411
27165,Leeds,England,United Kingdom,1,3.99,3.99,4319
27166,Colombes,Hauts de Seine,France,1,827.33,275.7766,4253
27167,Saint Ouen,Somme,France,1,1203.46,300.865,4410
27168,Runcorn,England,United Kingdom,1,67.49,33.745,4252
27169,Neunkirchen,Saarland,Germany,1,1214.85,1214.85,4206
27170,Suresnes,Hauts de Seine,France,1,756.33,252.11,4259
27171,Oxford,England,United Kingdom,1,588.96,147.24,4320
27172,Duesseldorf,Hessen,Germany,1,23.78,11.89,4244
27173,Essen,Hamburg,Germany,1,60.47,20.1566,4477
27174,Paderborn,Nordrhein-Westfalen,Germany,1,7.28,3.64,4290
27175,London,England,United Kingdom,1,565.47,188.49,4223
27176,Stuttgart,Saarland,Germany,1,21.49,21.49,4494
27177,Reading,England,United Kingdom,1,28.48,14.24,4206
27178,Bonn,Hamburg,Germany,1,25.48,12.74,4189
27179,Billericay,England,United Kingdom,1,548.98,274.49,4309
27180,Grevenbroich,Bayern,Germany,1,1268.84,634.42,4210
27181,Sèvres,Hauts de Seine,France,1,1155.48,577.74,4365
27182,Paris,Seine (Paris),France,1,1174.48,587.24,4368
27183,Hof,Bayern,Germany,1,1147.77,382.59,4389
27184,Poing,Saarland,Germany,1,89.97,29.99,4511
27185,Cheltenham,England,United Kingdom,1,588.96,147.24,4231
27186,York,England,United Kingdom,1,600.46,150.115,4230
27187,Werne,Nordrhein-Westfalen,Germany,1,7.28,3.64,4193
27188,Münster,Saarland,Germany,1,4.99,4.99,4263
27189,National City,California,United States,1,58.47,19.49,4290
27190,Burbank,California,United States,1,36.27,12.09,4174
27191,Newton,British Columbia,Canada,1,29.48,14.74,4159
27192,Long Beach,California,United States,1,33.98,16.99,4499
27193,Lincoln Acres,California,United States,1,2049.0982,2049.0982,4636
27194,Lake Oswego,Oregon,United States,1,77.96,19.49,4421
27195,San Francisco,California,United States,2,4455.4896,2227.7448,4257
27196,Sooke,British Columbia,Canada,1,68.49,34.245,4464
27197,Bremerton,Washington,United States,1,36.27,12.09,4397
27198,Burien,Washington,United States,1,147.95,29.59,4345
27199,Everett,Washington,United States,2,4468.1582,1489.386,4249
27200,Lebanon,Oregon,United States,1,36.27,12.09,4223
27201,Marysville,Washington,United States,2,4492.6482,1123.162,4245
27202,Sedro Woolley,Washington,United States,1,96.92,24.23,4475
27203,Portland,Oregon,United States,1,18.97,6.3233,4253
27204,Chula Vista,California,United States,1,4.99,4.99,4335
27205,Coronado,California,United States,1,2049.0982,2049.0982,4612
27206,San Francisco,California,United States,1,2071.4196,2071.4196,4622
27207,Bellingham,Washington,United States,1,4.99,4.99,4478
27208,Westminster,British Columbia,Canada,1,39.98,19.99,4184
27209,Burlingame,California,United States,1,13.98,6.99,4332
27210,Burbank,California,United States,1,7.28,3.64,4439
27211,Milwaukie,Oregon,United States,1,2071.4196,2071.4196,4627
27212,Long Beach,California,United States,1,2071.4196,2071.4196,4623
27213,Spokane,Washington,United States,1,7.28,3.64,4258
27214,Beverly Hills,California,United States,1,187.98,62.66,4422
27215,Port Hammond,British Columbia,Canada,1,64.47,21.49,4249
27216,San Gabriel,California,United States,1,37.97,12.6566,4155
27217,Renton,Washington,United States,1,28.98,14.49,4394
27218,Santa Monica,California,United States,1,6.28,3.14,4440
27219,Lemon Grove,California,United States,1,67.49,33.745,4396
27220,Torrance,California,United States,1,38.98,19.49,4288
27221,Tacoma,Washington,United States,1,3.99,3.99,4424
27222,Chula Vista,California,United States,1,11.94,5.97,4497
27223,Walla Walla,Washington,United States,1,6.28,3.14,4458
27224,W. Linn,Oregon,United States,1,6.28,3.14,4451
27225,Santa Cruz,California,United States,1,28.48,14.24,4291
27226,Lake Oswego,Oregon,United States,1,2049.0982,2049.0982,4630
27227,El Cajon,California,United States,1,2071.4196,2071.4196,4613
27228,Issaquah,Washington,United States,1,2071.4196,2071.4196,4626
27229,San Francisco,California,United States,1,93.46,23.365,4490
